url,title,author,date,category,filename
https://www.akademiye.org/ug/?p=15101,قۇتادغۇ بىلىكتە تەڭرى تەسەۋۋۇرى*,ئاكادېمىيە,"نويابىر 14, 2019",ئەدەبىيات گۈلزارى,ug-15101-text.txt
https://www.akademiye.org/ug/?p=15120,سۆز- ئاتالغۇ قوبۇل قىلىش ھەققىدە,ئاكادېمىيە,"نويابىر 17, 2019",پەن - مائارىپ,ug-15120-text.txt
https://www.akademiye.org/ug/?p=15318,لاگېر سىرتىدىكى كىملەر خىتاي ھۆكۈمىتىنىڭ كونتروللۇقىدا,ئاكادېمىيە,"دېكابىر 05, 2019",ۋەزىيەت ئانالىزى,ug-15318-text.txt
https://www.akademiye.org/ug/?p=15321,خىتاي ھۆكۈمىتى تەرىپىدىن قانۇنىي رەسمىيەتسىز تۇتقۇن قىلىنغان ئۇيغۇر سەرخىللىرىنىڭ قىسمەن تىزىملىكى,ئاكادېمىيە,"دېكابىر 05, 2019",مىللىي مەۋجۇتلۇق,ug-15321-text.txt
https://www.akademiye.org/ug/?p=15326,خىتاي ھۆكۈمىتى تەرىپىدىن قانۇنىي رەسمىيەتسىز تۇتقۇن قىلىنغان ئاۋام ئۇيغۇرلارنىڭ قىسمەن تىزىملىكى ۋە ئۇلارنىڭ قىسمەتلىرى,ئاكادېمىيە,"دېكابىر 05, 2019",مىللىي مەۋجۇتلۇق,ug-15326-text.txt
https://www.akademiye.org/ug/?p=15422,سىياسىي ئاكىتىپلىرىمىز دۇچ كېلىۋاتقان تەنقىت ۋە ھۇجۇملار توغرىسىدا قىسقىچە مۇلاھىزە,ئاكادېمىيە,"دېكابىر 09, 2019",ۋەزىيەت ئانالىزى,ug-15422-text.txt
https://www.akademiye.org/ug/?p=156393,دىققەت تارتىش ئارقىلىق تەشۋىقات قىلىش ئۇسۇلى,ئاكادېمىيە,"فېۋرال 18, 2020",ۋەزىيەت ئانالىزى,ug-156393-text.txt
https://www.akademiye.org/ug/?p=156639,نورۇز قىزى ھەققىدە جەڭنامە,مەۋلانە ئۇيغۇر,"مارت 20, 2020",ئەدەبىيات گۈلزارى,ug-156639-text.txt
https://www.akademiye.org/ug/?p=157080,تۆت مەسىلە ھەققىدە تۆت ئېغىز سۆز,ئاكادېمىيە,"ئاپرېل 12, 2020",ۋەزىيەت ئانالىزى,ug-157080-text.txt
https://www.akademiye.org/ug/?p=157370,قىرىق يىلدا نەشىردىن چىققان لۇغەت، يۈز يىلغا تاتىيدىغان ئىلمىي قۇدرەت,ئاكادېمىيە,"ئاپرېل 24, 2020",ئەدەبىيات گۈلزارى,ug-157370-text.txt
https://www.akademiye.org/ug/?p=155620,ئىقتىساد-ئادەم مەركەزچىلىكى (ئىقتىسادىي مۇستەقىللىق),ئاكادېمىيە,"يانۋار 06, 2020",مىللىي مەۋجۇتلۇق,ug-155620-text.txt
https://www.akademiye.org/ug/?p=157111,ھازىرقى زامان ئۇيغۇر يازىقىنىڭ تەكلىماكان ئىملا قائىدەسى (لايىھە),ئاكادېمىيە,"ئاپرېل 13, 2020",ئانا تىل,ug-157111-text.txt
https://www.akademiye.org/ug/?p=155647,شەرقىي تۈركىستاندىكى ئىرقىي قىرغىنچىلىقنىڭ ئومۇمىي ۋەزىيىتى,ئاكادېمىيە,"يانۋار 08, 2020",ۋەزىيەت ئانالىزى,ug-155647-text.txt
https://www.akademiye.org/ug/?p=155880,ئېرقىي يوقىتىشنىڭ قېلىپى,ئاكادېمىيە,"يانۋار 27, 2020",ۋەزىيەت ئانالىزى,ug-155880-text.txt
https://www.akademiye.org/ug/?p=156151,كىملىك ئېڭى,ئاكادېمىيە,"فېۋرال 08, 2020",مىللىي مەۋجۇتلۇق,ug-156151-text.txt
https://www.akademiye.org/ug/?p=156105,دۇنيا قانچە قالايمىقان بولسا خىتاي شۇنچە مۇقىم,ئاكادېمىيە,"فېۋرال 06, 2020",ۋەزىيەت ئانالىزى,ug-156105-text.txt
https://www.akademiye.org/ug/?p=155742,ئۇيغۇر خەلق ئەدەبىياتىنىڭ مىللىي كىملىك بەرپا قىلىشتىكى رولى ھەققىدە,ئاكادېمىيە,"يانۋار 17, 2020",ئەدەبىيات گۈلزارى,ug-155742-text.txt
https://www.akademiye.org/ug/?p=155814,تۈركىيە – خىتاي مۇناسىۋىتىنىڭ  مىسالى سۈپىتىدە سىپروس مەسىلىسى,ئاكادېمىيە,"يانۋار 24, 2020",ۋەزىيەت ئانالىزى,ug-155814-text.txt
https://www.akademiye.org/ug/?p=157563,دۇنيا ئۇرۇشىدىن ئۇيغۇرلارغا نەزەر,ئاكادېمىيە,"ماي 01, 2020",ۋەزىيەت ئانالىزى,ug-157563-text.txt
https://www.akademiye.org/ug/?p=157146,يالغۇز كىشىلىك نامايىشتىكى «ئاچچىق» پاراڭ,مەۋلانە ئۇيغۇر,"ئاپرېل 14, 2020",ۋەزىيەت ئانالىزى,ug-157146-text.txt
https://www.akademiye.org/ug/?p=157090,ئۇيغۇرلارنىڭ كۆز ياشلىرى ۋە ئامېرىكىنىڭ ئىنتىقامى خىتايغا قانداق ئاقىۋەتلەرنى ئېلىپ كېلىشى مۇمكىن؟,ئاكادېمىيە,"ئاپرېل 10, 2020",ۋەزىيەت ئانالىزى,ug-157090-text.txt
https://www.akademiye.org/ug/?p=156430,ئىرقىي قىرغىنچىلىق ۋە ئۇنىڭغا مۇناسىۋەتلىك خەلقئارالىق ئورگانلار,ئاكادېمىيە,"فېۋرال 26, 2020",مىللىي مەۋجۇتلۇق,ug-156430-text.txt
https://www.akademiye.org/ug/?p=156519,ب د ت ئىنسان ھەقلىرى باياننامىسى,ئاكادېمىيە,"مارت 06, 2020",مىللىي مەۋجۇتلۇق,ug-156519-text.txt
https://www.akademiye.org/ug/?p=15412,ھازىرقى زامان ئۇيغۇر مىللىتىنىڭ مىللىي گۈللىنىشى,ئاكادېمىيە,"دېكابىر 17, 2019",مىللىي مەۋجۇتلۇق,ug-15412-text.txt
https://www.akademiye.org/ug/?p=14562,ئەركىن ئالىپتېكىن بىلەن سۆھبەت,ئاكادېمىيە,"سېنتەبىر 20, 2019",ۋەزىيەت ئانالىزى,ug-14562-text.txt
https://www.akademiye.org/ug/?p=15530,تۈرك ئائىلسى بۇرۇن قانداق ئىدى، بۇندىن كېيىن قانداق بولىدۇ؟,ئاكادېمىيە,"دېكابىر 26, 2019",مىللىي مەۋجۇتلۇق,ug-15530-text.txt
https://www.akademiye.org/ug/?p=157688,شەرقىي تۈركىستاندا ”دېموكراتىك ئۇيغۇر جۇمھۇرىيىتى“ قۇرۇلـىدۇ,ئاكادېمىيە,"ماي 21, 2020",ۋەزىيەت ئانالىزى,ug-157688-text.txt
https://www.akademiye.org/ug/?p=157624,بىر قانچە مەسىلە ھەققىدە ئۆزگىچە  تەھلىل,ئاكادېمىيە,"ماي 15, 2020",ۋەزىيەت ئانالىزى,ug-157624-text.txt
https://www.akademiye.org/ug/?p=14672,مېدىيانىڭ ئىككى چوڭ كۈچى ۋە شەكىللەندۈرۈش جەريانى,ئاكادېمىيە,"ئۆكتەبىر 09, 2019",ۋەزىيەت ئانالىزى,ug-14672-text.txt
https://www.akademiye.org/ug/?p=158932,ياش ماتېماتىكا ئالىمى 80 يىلدىن بېرى ئالىملارنى قايمۇقتۇرغان مەسىلىنى ھەل قىلدى,ئاكادېمىيە,"ئاۋغۇست 17, 2020",پەن - مائارىپ,ug-158932-text.txt
https://www.akademiye.org/ug/?p=159041,ئۇيغۇر جەمىئىيىتىنىڭ كۆزىدىن قاچقان قارا كۆلەڭگە: تۈركىيەدىكى ياشلارنىڭ زەھەر ۋە كەيىپ-ساپاغا بېرىلىپ كىتىشى ۋە باشقا مەسىلىلەر,ئاكادېمىيە,"ئاۋغۇست 27, 2020",ۋەزىيەت ئانالىزى,ug-159041-text.txt
https://www.akademiye.org/ug/?p=159036,دېكتور خالمۇرات ماناپ,مەۋلانە ئۇيغۇر,"ئاۋغۇست 26, 2020",ئەدەبىيات گۈلزارى,ug-159036-text.txt
https://www.akademiye.org/ug/?p=159203,سۇلتان سۇتۇق بۇغراخان مازىرى,ئاكادېمىيە,"سېنتەبىر 16, 2020",مەدەنىيەت بوستانى,ug-159203-text.txt
https://www.akademiye.org/ug/?p=14314,مېدىيا خۇراپاتلىقى ۋە ئالامەتلىرى,ئاكادېمىيە,"ئاۋغۇست 09, 2019",ۋەزىيەت ئانالىزى,ug-14314-text.txt
https://www.akademiye.org/ug/?p=158869,يولچى,مەۋلانە ئۇيغۇر,"ئاۋغۇست 12, 2020",ئەدەبىيات گۈلزارى,ug-158869-text.txt
https://www.akademiye.org/ug/?p=157492,ترامپ بىلەن پۇتىننىڭ ئورتاق باياناتى ئۇيغۇر ئازاتلىق ھەركىتى تارىخىدا يېڭى بىر سەھىپە ئېچىش مۇمكىنچىلىكى توغرىسىدا,ئاكادېمىيە,"ماي 03, 2020",ۋەزىيەت ئانالىزى,ug-157492-text.txt
https://www.akademiye.org/ug/?p=157615,ئاشقۇنىزىم,ئاكادېمىيە,"ماي 14, 2020",ۋەزىيەت ئانالىزى,ug-157615-text.txt
https://www.akademiye.org/ug/?p=157511,خىتاينىڭ بېسىۋېلىنغان ۋەتىنىمىزدە قىلماقچى بولغان كېيىنكى پىلانى نىمە؟,ئاكادېمىيە,"ماي 06, 2020",ۋەزىيەت ئانالىزى,ug-157511-text.txt
https://www.akademiye.org/ug/?p=158685,ئستانبۇلدا پەرھات تۇرسۇن ئەسەرلىرى نەشىر قىلىندى,ئاكادېمىيە,"ئىيۇل 27, 2020",ئەدەبىيات گۈلزارى,ug-158685-text.txt
https://www.akademiye.org/ug/?p=158670,دەۋر، خانىم-قىزلىرىمىز ۋە كىيىم-كېچەك,ئاكادېمىيە,"ئىيۇل 27, 2020",مەدەنىيەت بوستانى,ug-158670-text.txt
https://www.akademiye.org/ug/?p=158688,تۈنۈگۈن، بۈگۈن ۋە ئەرتە,ئاكادېمىيە,"ئىيۇل 27, 2020",ئەدەبىيات گۈلزارى,ug-158688-text.txt
https://www.akademiye.org/ug/?p=159418,تەسەۋۋۇپچى شائىر ئابدۇللا نىدائى(قەشقەرى),ئاكادېمىيە,"سېنتەبىر 24, 2020",ئەدەبىيات گۈلزارى,ug-159418-text.txt
https://www.akademiye.org/ug/?p=157990,ئوتۇنچى مەھمۇد ئاتا قەسىدەسى,ئاكادېمىيە,"ئىيۇن 09, 2020",ئەدەبىيات گۈلزارى,ug-157990-text.txt
https://www.akademiye.org/ug/?p=157846,پادىچى بالا,مەۋلانە ئۇيغۇر,"ماي 30, 2020",ئەدەبىيات گۈلزارى,ug-157846-text.txt
https://www.akademiye.org/ug/?p=157941,تىرامىپ دەۋرىدە ئ‍امېرىكا – ياۋرۇپا مۇناسىۋىتى,ئاكادېمىيە,"ئىيۇن 08, 2020",ۋەزىيەت ئانالىزى,ug-157941-text.txt
https://www.akademiye.org/ug/?p=158335,مىللىي كۈلتۈر ۋە‏‎ مەدەنىيەت,ئاكادېمىيە,"ئىيۇن 29, 2020",مىللىي مەۋجۇتلۇق,ug-158335-text.txt
https://www.akademiye.org/ug/?p=158172,ئىلىم، ئۇستاز ۋە شاگىرت,ئاكادېمىيە,"ئىيۇن 21, 2020",ئەدەبىيات گۈلزارى,ug-158172-text.txt
https://www.akademiye.org/ug/?p=158347,ئەسىر ئاخىرىدىكى ئويلار,ئاكادېمىيە,"ئىيۇن 30, 2020",ئەدەبىيات گۈلزارى,ug-158347-text.txt
https://www.akademiye.org/ug/?p=158501,«قۇتادغۇ بىلىگ» كە كىرىش,ئاكادېمىيە,"ئىيۇل 07, 2020",ئەدەبىيات گۈلزارى,ug-158501-text.txt
https://www.akademiye.org/ug/?p=158601,پوستمودېرنىزىم ھەققىدە ئىزاھات,ئاكادېمىيە,"ئىيۇل 20, 2020",ئومۇمى,ug-158601-text.txt
https://www.akademiye.org/ug/?p=158179,مېدىيانىڭ تاشقىي سىياسەتتىكى رولى,ئاكادېمىيە,"ئىيۇن 22, 2020",ۋەزىيەت ئانالىزى,ug-158179-text.txt
https://www.akademiye.org/ug/?p=159257,ئۇيغۇر كۆچمەنلىرىنىڭ مىللەت مەۋجۇتلىقىنى داۋاملاشتۇرۇشى ئۈستىدە ئىزدىنىش,ئاكادېمىيە,"سېنتەبىر 18, 2020",ۋەزىيەت ئانالىزى,ug-159257-text.txt
https://www.akademiye.org/ug/?p=159209,مەمتىمىن ھوشۇر ھېكايلىرىدە ئىجتىمائىي ئەخلاق,ئاكادېمىيە,"سېنتەبىر 16, 2020",ئەدەبىيات گۈلزارى,ug-159209-text.txt
https://www.akademiye.org/ug/?p=159346,يېقىنقى ۋە ھازىرقى دەۋر تۈرك ئەدەبىيات تارىخى‏(2),ئاكادېمىيە,"سېنتەبىر 21, 2020",ئەدەبىيات گۈلزارى,ug-159346-text.txt
https://www.akademiye.org/ug/?p=159401,كۈنلەر تېخى ئۇزاق,ئاكادېمىيە,"سېنتەبىر 23, 2020",ئەدەبىيات گۈلزارى,ug-159401-text.txt
https://www.akademiye.org/ug/?p=159424,بالىلىق بوستانىدىن ئادىمىيلىك قەلئەسىگىچە,ئاكادېمىيە,"سېنتەبىر 25, 2020",ئەدەبىيات گۈلزارى,ug-159424-text.txt
https://www.akademiye.org/ug/?p=159412,پىسىخىكىلىق بوھران(پوۋېست),ئاكادېمىيە,"سېنتەبىر 24, 2020",ئەدەبىيات گۈلزارى,ug-159412-text.txt
https://www.akademiye.org/ug/?p=159437,ئابدۇشۇكۇر مۇھەممەدئىمىن رۇبا’ئىيلىرى,ئاكادېمىيە,"سېنتەبىر 26, 2020",ئەدەبىيات گۈلزارى,ug-159437-text.txt
https://www.akademiye.org/ug/?p=159402,تەسەۋۋۇپچىلار,ئاكادېمىيە,"سېنتەبىر 23, 2020",دىنىي ھايات,ug-159402-text.txt
https://www.akademiye.org/ug/?p=12252,ۋەتەنپەرۋەرلىك,ئاكادېمىيە,"دېكابىر 03, 2018",ئەدەبىيات گۈلزارى,ug-12252-text.txt
https://www.akademiye.org/ug/?p=159464,شامالباغدىن ئۇچقان مۇراد قۇشى (ئەسلەمەلىك ئەدەبىي خاتىرە),ئاكادېمىيە,"سېنتەبىر 27, 2020",ئەدەبىيات گۈلزارى,ug-159464-text.txt
https://www.akademiye.org/ug/?p=159818,تۈرك دۇنياسى ئورتاق ئەدەبىياتى -05,ئاكادېمىيە,"ئۆكتەبىر 23, 2020",ئەدەبىيات گۈلزارى,ug-159818-text.txt
https://www.akademiye.org/ug/?p=159820,تۈرك دۇنياسى ئورتاق ئەدەبىياتى -06,ئاكادېمىيە,"ئۆكتەبىر 23, 2020",ئەدەبىيات گۈلزارى,ug-159820-text.txt
https://www.akademiye.org/ug/?p=159840,تۈرك دۇنياسى ئورتاق ئەدەبىياتى -11,ئاكادېمىيە,"ئۆكتەبىر 24, 2020",ئەدەبىيات گۈلزارى,ug-159840-text.txt
https://www.akademiye.org/ug/?p=159832,شامالباغدىن ئۇچقان مۇراد قۇشى (چاتما ئەدەبىي خاتىرە),ئاكادېمىيە,"ئۆكتەبىر 23, 2020",ئەدەبىيات گۈلزارى,ug-159832-text.txt
https://www.akademiye.org/ug/?p=11877,دانىشمەن,مەۋلانە ئۇيغۇر,"نويابىر 05, 2018",ئەدەبىيات گۈلزارى,ug-11877-text.txt
https://www.akademiye.org/ug/?p=11888,مىرزا ئۇلۇغبەگ «تۆت ئۇلۇس تارىخى» ھەققىدە,ئاكادېمىيە,"نويابىر 09, 2018",داڭلىق كىشىلەر,ug-11888-text.txt
https://www.akademiye.org/ug/?p=11669,«ئۇيغۇرلارنىڭ شىئېرىيەت تارىخى» دىن بايانلار,ئاكادېمىيە,"ئۆكتەبىر 16, 2018",ئەدەبىيات گۈلزارى,ug-11669-text.txt
https://www.akademiye.org/ug/?p=159607,مەھمۇد كاشغەرىيگە كۆرە قاراخانىيلاردا تېبابەت,ئاكادېمىيە,"ئۆكتەبىر 08, 2020",مەدەنىيەت بوستانى,ug-159607-text.txt
https://www.akademiye.org/ug/?p=11672,ئابدۇقادىر داموللامنىڭ ئاياللار تەربىيىسى قارىشى,ئاكادېمىيە,"ئۆكتەبىر 20, 2018",ئەدەبىيات گۈلزارى,ug-11672-text.txt
https://www.akademiye.org/ug/?p=159620,شائىر نىمشېھىتنىڭ قىسقىچە تەرجىمھالى,ئاكادېمىيە,"ئۆكتەبىر 09, 2020",داڭلىق كىشىلەر,ug-159620-text.txt
https://www.akademiye.org/ug/?p=159669,شامالباغدىن ئۇچقان مۇراد قۇشى (ئەسلەمەلىك چاتما ئەدەبىي خاتىرە),ئاكادېمىيە,"ئۆكتەبىر 13, 2020",ئەدەبىيات گۈلزارى,ug-159669-text.txt
https://www.akademiye.org/ug/?p=159724,ئـانـا,ئاكادېمىيە,"ئۆكتەبىر 19, 2020",ئەدەبىيات گۈلزارى,ug-159724-text.txt
https://www.akademiye.org/ug/?p=159779,تۈرك دۇنياسى ئورتاق ئەدەبىياتى -08,ئاكادېمىيە,"ئۆكتەبىر 21, 2020",ئەدەبىيات گۈلزارى,ug-159779-text.txt
https://www.akademiye.org/ug/?p=159770,بالىنىڭ كەپسىزلىكىدىن ئەجەبلىنىشنىڭ ھاجىتى يوق,ئاكادېمىيە,"ئۆكتەبىر 20, 2020",ئومۇمى,ug-159770-text.txt
https://www.akademiye.org/ug/?p=159799,يالىڭاچلىقنىڭ غەرپچە يۈزى ۋە ئۇيغۇرچە سۆزى,ئاكادېمىيە,"ئۆكتەبىر 22, 2020",پايدىلىق ئۇچۇرلار,ug-159799-text.txt
https://www.akademiye.org/ug/?p=159778,تۈرك دۇنياسى ئورتاق ئەدەبىياتى -07,ئاكادېمىيە,"ئۆكتەبىر 21, 2020",ئەدەبىيات گۈلزارى,ug-159778-text.txt
https://www.akademiye.org/ug/?p=159769,ئاتا-ئانىلارنىڭ باھاسى بالىلارنىڭ مۇۋەپپەقىيەت قازىنىشىنى بەلگىلەيدۇ,ئاكادېمىيە,"ئۆكتەبىر 20, 2020",ئومۇمى,ug-159769-text.txt
https://www.akademiye.org/ug/?p=159633,گۈلىستان ناملىق كىتابتىن ئۈزۈندىلەر,ئاكادېمىيە,"ئۆكتەبىر 10, 2020",ئەدەبىيات گۈلزارى,ug-159633-text.txt
https://www.akademiye.org/ug/?p=159538,تەكلىماكاندىكى ياۋا ئادەم,ئاكادېمىيە,"ئۆكتەبىر 02, 2020",ئەدەبىيات گۈلزارى,ug-159538-text.txt
https://www.akademiye.org/ug/?p=159547,ئەنئەنە بىلەن زامانىۋىلىق ئوتتۇرىسىدا,ئاكادېمىيە,"ئۆكتەبىر 03, 2020",مەدەنىيەت بوستانى,ug-159547-text.txt
https://www.akademiye.org/ug/?p=159570,شامالباغدىن ئۇچقان مۇراد قۇشى,ئاكادېمىيە,"ئۆكتەبىر 05, 2020",ئەدەبىيات گۈلزارى,ug-159570-text.txt
https://www.akademiye.org/ug/?p=11733,يازغۇچى مەمتىمىن ھوشۇرنىڭ «قۇم باسقان شەھەر» رومانى توغرىسىدا,ئاكادېمىيە,"ئۆكتەبىر 22, 2018",ئەدەبىيات گۈلزارى,ug-11733-text.txt
https://www.akademiye.org/ug/?p=11286,يەرشارىلىشىش ۋە يېڭى دۇنيا تەرتىپىدە كىشىلىك ھوقۇق,ئاكادېمىيە,"سېنتەبىر 04, 2018",ئەدەبىيات گۈلزارى,ug-11286-text.txt
https://www.akademiye.org/ug/?p=11378,زادى قانداق ئانىلار ئۇلۇغ؟,ئاكادېمىيە,"سېنتەبىر 14, 2018",ئەدەبىيات گۈلزارى,ug-11378-text.txt
https://www.akademiye.org/ug/?p=11343,20-ئەسىر ئۇيغۇر تارىخىدا دېتېرمىنىزمنىڭ ئىپادىلىرى,ئاكادېمىيە,"سېنتەبىر 12, 2018",ئەدەبىيات گۈلزارى,ug-11343-text.txt
https://www.akademiye.org/ug/?p=161455,دەريا بويىدىكى شېرىن مۇھەببەت,مەۋلانە ئۇيغۇر,"فېۋرال 23, 2021",ئەدەبىيات گۈلزارى,ug-161455-text.txt
https://www.akademiye.org/ug/?p=161466,قارىقاش ئىنقىلابىي,مەۋلانە ئۇيغۇر,"فېۋرال 24, 2021",ئەدەبىيات گۈلزارى,ug-161466-text.txt
https://www.akademiye.org/ug/?p=11422,يەرشارىلىشىش ۋە يېڭى دۇنيا تەرتىپىدە كىشىلىك ھوقۇق,ئاكادېمىيە,"سېنتەبىر 18, 2018",ئەدەبىيات گۈلزارى,ug-11422-text.txt
https://www.akademiye.org/ug/?p=161096,5- ئىز باسار خەلىپە ئۆمەر ئىبنى ئابدۇلئەزىزنىڭ قىسقىچە تەرجىمىھالى,ئاكادېمىيە,"فېۋرال 06, 2021",داڭلىق كىشىلەر,ug-161096-text.txt
https://www.akademiye.org/ug/?p=161106,سادىر پالۋاندىن غۇلجا ئىرقىي قىرغىنچىلىقىغا قەدەر ئىككى ئەسىرلىك قىسمەتلىرىمىز,ئاكادېمىيە,"فېۋرال 07, 2021",ۋەزىيەت ئانالىزى,ug-161106-text.txt
https://www.akademiye.org/ug/?p=160497,نىياز قىزى,ئاكادېمىيە,"دېكابىر 13, 2020",ئەدەبىيات گۈلزارى,ug-160497-text.txt
https://www.akademiye.org/ug/?p=160529,ئۇيغۇرلارنىڭ قەدىمكى دەۋرى ۋە ئۇيغۇر قاغان نەسەبىدىكى بەزى مەسىلىلەر,ئاكادېمىيە,"دېكابىر 15, 2020",تارىختىن تامچە,ug-160529-text.txt
https://www.akademiye.org/ug/?p=160564,خىتاي كومپارتىيىسى ۋە ئۇنىڭ قورچاق ھۆكۈمىتىنىڭ ئۇيغۇرلارنى يوقىتىشىدا كۆزدە تۇتقان ئامىللىرى,ئاكادېمىيە,"دېكابىر 19, 2020",ۋەزىيەت ئانالىزى,ug-160564-text.txt
https://www.akademiye.org/ug/?p=160786,پوپونا دەرياسىدىن ئات سېلىپ ئۆتۈش,مەۋلانە ئۇيغۇر,"يانۋار 06, 2021",ئەدەبىيات گۈلزارى,ug-160786-text.txt
https://www.akademiye.org/ug/?p=160757,سۈيقەست ۋە سېھىرنىڭ رېژىسسورلىقىدا شىنجاڭ (شەرقىي تۈركىستان) نىڭ كەلگۈسىگە نەزەر,تاران ئۇيغۇر,"يانۋار 07, 2021",تارىختىن تامچە,ug-160757-text.txt
https://www.akademiye.org/ug/?p=10953,ئۈمىد نەدە,ئاكادېمىيە,"ئىيۇل 26, 2018",ئەدەبىيات گۈلزارى,ug-10953-text.txt
https://www.akademiye.org/ug/?p=11011,تاشنىڭ سايىسى,مەۋلانە ئۇيغۇر,"ئاۋغۇست 05, 2018",ئەدەبىيات گۈلزارى,ug-11011-text.txt
https://www.akademiye.org/ug/?p=10999,شائىرلىق كامالىتى ۋە تارىخىي تۇيغۇ,ئاكادېمىيە,"ئاۋغۇست 09, 2018",ئەدەبىيات گۈلزارى,ug-10999-text.txt
https://www.akademiye.org/ug/?p=11067,«ئىزدىنىش» رومانىدىن تۇغۇلغان ئىزدىنىش روھى,مەۋلانە ئۇيغۇر,"ئاۋغۇست 18, 2018",ئەدەبىيات گۈلزارى,ug-11067-text.txt
https://www.akademiye.org/ug/?p=10674,ئۇيغۇرلاردا ئۇسسۇل پەلسەپىسى,ئاكادېمىيە,"ئىيۇل 09, 2018",ئەدەبىيات گۈلزارى,ug-10674-text.txt
https://www.akademiye.org/ug/?p=10875,بايرىقىم,مەۋلانە ئۇيغۇر,"ئىيۇل 20, 2018",ئەدەبىيات گۈلزارى,ug-10875-text.txt
https://www.akademiye.org/ug/?p=159839,تۈرك دۇنياسى ئورتاق ئەدەبىياتى -12,ئاكادېمىيە,"ئۆكتەبىر 24, 2020",ئەدەبىيات گۈلزارى,ug-159839-text.txt
https://www.akademiye.org/ug/?p=160044,شامالباغدىن ئۇچقان مۇراد قۇشى – 8: ئۇستازىم خەمىت تۆمۈر,ئاكادېمىيە,"نويابىر 07, 2020",ئەدەبىيات گۈلزارى,ug-160044-text.txt
https://www.akademiye.org/ug/?p=160375,خىتاي مەنبەلىرىدە ئىسلامىيەتنىڭ خىتايغا كىرىشى,ئاكادېمىيە,"دېكابىر 05, 2020",تارىختىن تامچە,ug-160375-text.txt
https://www.akademiye.org/ug/?p=160364,شامالباغدىن ئۇچقان مۇراد قۇشى – 10: ئۇيغۇرشۇناسلىق تەتقىقاتى ۋە ئۇيغۇر ئەنجۈمەن دەۋرى,ئاكادېمىيە,"دېكابىر 05, 2020",ئەدەبىيات گۈلزارى,ug-160364-text.txt
https://www.akademiye.org/ug/?p=160403,ئۇيغۇرلارنىڭ ئۆلۈم ھەققىدىكى ئىتىقاد ۋە ئادەتلىرى,ئاكادېمىيە,"دېكابىر 06, 2020",مەدەنىيەت بوستانى,ug-160403-text.txt
https://www.akademiye.org/ug/?p=160455,ئۇيغۇر داستانلىرى ۋە مەدەنىيىتى,ئاكادېمىيە,"دېكابىر 11, 2020",مەدەنىيەت بوستانى,ug-160455-text.txt
https://www.akademiye.org/ug/?p=160491,قارىقاش,ئاكادېمىيە,"دېكابىر 13, 2020",ئەدەبىيات گۈلزارى,ug-160491-text.txt
https://www.akademiye.org/ug/?p=160066,تاغ بار يەردە چوققا بار,ئاكادېمىيە,"نويابىر 11, 2020",مەدەنىيەت بوستانى,ug-160066-text.txt
https://www.akademiye.org/ug/?p=160070,ئۆزىڭىز قىلالمىغان ئىشنى بالىڭىزدىن قىلىشنى تەلەپ قىلماڭ,ئاكادېمىيە,"نويابىر 13, 2020",پايدىلىق ئۇچۇرلار,ug-160070-text.txt
https://www.akademiye.org/ug/?p=160219,شامالباغدىن ئۇچقان مۇراد قۇشى – 9: بىر غەزەلنىڭ مەئرىپەتى,ئاكادېمىيە,"نويابىر 22, 2020",ئەدەبىيات گۈلزارى,ug-160219-text.txt
https://www.akademiye.org/ug/?p=159895,كاتىپ چەلەبى ھەققىدە,ئاكادېمىيە,"ئۆكتەبىر 29, 2020",داڭلىق كىشىلەر,ug-159895-text.txt
https://www.akademiye.org/ug/?p=159945,ئامېرىكىدا ئۇيغۇرشۇناسلىق تەتقىقاتى,ئاكادېمىيە,"نويابىر 02, 2020",مىللىي مەۋجۇتلۇق,ug-159945-text.txt
https://www.akademiye.org/ug/?p=159969,ئېتراپ قىلىشقا بولمايدىغان ئىككى پورتېرىت,ئاكادېمىيە,"نويابىر 04, 2020",مەدەنىيەت بوستانى,ug-159969-text.txt
https://www.akademiye.org/ug/?p=159990,ئادەم خاراكتېرىنىڭ 6 تۈۋرۈكى,ئاكادېمىيە,"نويابىر 05, 2020",پايدىلىق ئۇچۇرلار,ug-159990-text.txt
https://www.akademiye.org/ug/?p=159849,شېئىرىيەت ھەققىدە پاراڭ,ئاكادېمىيە,"ئۆكتەبىر 26, 2020",ئەدەبىيات گۈلزارى,ug-159849-text.txt
https://www.akademiye.org/ug/?p=159866,مەشھۇر كىشىلىرىمىزنىڭ قىسقىچە تەرجىمالى (تەۋسىيە),ئاكادېمىيە,"ئۆكتەبىر 27, 2020",داڭلىق كىشىلەر,ug-159866-text.txt
https://www.akademiye.org/ug/?p=159881,شائىر ھېزىم ئىسكەندەروۋ,ئاكادېمىيە,"ئۆكتەبىر 28, 2020",داڭلىق كىشىلەر,ug-159881-text.txt
https://www.akademiye.org/ug/?p=159884,«كروران» دۇچ كەلگەن 81 مۈشكۈلات (ئەدەبىي ئاخبارات),ئاكادېمىيە,"ئۆكتەبىر 28, 2020",ئەدەبىيات گۈلزارى,ug-159884-text.txt
https://www.akademiye.org/ug/?p=10607,پىسخولوگىيە ۋە ئەدەبىيات,ئاكادېمىيە,"ئىيۇن 26, 2018",ئەدەبىيات گۈلزارى,ug-10607-text.txt
